Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,Latitude,Longitude,Hotspot_Zone,City,Withdrawal_Window_Min
TXN_48932,USER_2912,204.91,ATM Withdrawal,2023-08-05 15:10:00,38303.94,Laptop,Mumbai,Electronics,0,1,1,293.64,0,Amex,34,3721.16,PIN,0.6787,0,0,23.012336689371917,72.59635528120795,None,Ahmedabad,
TXN_36190,USER_7286,94.64,ATM Withdrawal,2023-02-04 04:13:00,13197.79,Laptop,Tokyo,Travel,0,0,3,89.93,3,Amex,208,1973.4,Biometric,0.203,1,0,22.94029261917246,72.501087570949,None,Ahmedabad,
TXN_5438,USER_3511,17.61,ATM Withdrawal,2023-10-12 09:24:00,96716.72,Tablet,Tokyo,Electronics,0,0,8,216.42,2,Visa,106,1979.53,Biometric,0.2608,0,0,22.955144517093153,72.58941441519856,None,Ahmedabad,
TXN_23048,USER_7051,127.94,ATM Withdrawal,2023-11-29 01:20:00,55181.82,Laptop,Tokyo,Travel,0,0,8,45.46,2,Mastercard,193,1009.13,Password,0.3906,0,0,23.0389692584327,72.49471074258145,None,Ahmedabad,
TXN_2595,USER_8461,150.38,ATM Withdrawal,2023-08-05 01:43:00,12979.01,Laptop,New York,Electronics,0,0,8,48.2,3,Discover,134,3113.69,Biometric,0.735,0,0,23.09480939416657,72.58232874194553,None,Ahmedabad,
TXN_17704,USER_6848,104.52,ATM Withdrawal,2023-10-23 06:23:00,5945.71,Laptop,Sydney,Travel,0,0,8,200.98,3,Amex,49,3985.42,OTP,0.0448,0,0,22.9657707738766,72.606574577632,None,Ahmedabad,
TXN_23935,USER_2922,34.13,ATM Withdrawal,2023-11-04 15:14:00,38289.05,Mobile,Tokyo,Groceries,0,0,1,118.58,0,Visa,204,3742.28,Password,0.461,1,0,22.941147595548497,72.53274079412476,None,Ahmedabad,
TXN_12993,USER_7739,68.41,ATM Withdrawal,2023-02-14 08:41:00,9057.04,Tablet,Sydney,Travel,0,0,14,296.87,4,Visa,108,967.24,Password,0.2015,1,1,23.05487583583383,72.65201816496554,None,Ahmedabad,44.0
TXN_48915,USER_6190,49.32,ATM Withdrawal,2023-12-04 06:23:00,36302.07,Mobile,Tokyo,Electronics,0,1,7,457.18,0,Visa,100,3100.87,Biometric,0.6228,0,0,23.03486186096808,72.56799068994981,None,Ahmedabad,
TXN_20944,USER_9527,178.54,ATM Withdrawal,2023-02-20 23:47:00,41202.65,Mobile,London,Electronics,0,1,1,131.55,2,Amex,75,3073.41,Biometric,0.2125,1,0,22.951832481271097,72.4929346135642,None,Ahmedabad,
TXN_15259,USER_1693,11.64,ATM Withdrawal,2023-05-09 10:42:00,95191.14,Tablet,London,Groceries,0,0,14,320.91,1,Amex,4,4991.27,PIN,0.3038,1,0,22.99087411024423,72.58665208623036,None,Ahmedabad,
TXN_2158,USER_2733,100.46,ATM Withdrawal,2023-09-29 06:56:00,40931.67,Laptop,Sydney,Travel,0,0,1,329.83,0,Discover,41,4296.03,PIN,0.7577,0,0,23.12971064865953,72.55642725718843,None,Ahmedabad,
TXN_31439,USER_5695,74.26,ATM Withdrawal,2023-03-07 02:12:00,99465.2,Tablet,Mumbai,Clothing,0,0,9,477.33,1,Mastercard,40,1975.87,Password,0.4811,0,0,22.937379171925347,72.58199443971955,None,Ahmedabad,
TXN_12296,USER_7443,128.0,ATM Withdrawal,2023-02-17 10:52:00,1468.32,Mobile,Mumbai,Clothing,0,0,10,165.14,0,Amex,167,3549.17,OTP,0.3427,0,0,23.03471683924319,72.59856344017261,None,Ahmedabad,
TXN_7062,USER_1225,183.52,ATM Withdrawal,2023-03-22 18:05:00,41768.79,Laptop,Sydney,Travel,0,0,6,18.97,2,Mastercard,51,4419.1,Password,0.7696,0,0,22.965188662653528,72.50908878996074,None,Ahmedabad,
TXN_3269,USER_9112,425.31,ATM Withdrawal,2023-07-26 21:38:00,90851.17,Laptop,New York,Electronics,1,0,8,233.67,4,Discover,178,3663.57,PIN,0.0491,0,1,23.02851909903027,72.5567510358294,CG Road (Navrangpura),Ahmedabad,26.0
TXN_10146,USER_9600,84.39,ATM Withdrawal,2023-05-10 17:26:00,97767.59,Mobile,London,Restaurants,0,0,13,279.11,0,Discover,145,3245.54,PIN,0.8709,0,1,22.98310932483475,72.65264875351457,None,Ahmedabad,39.0
TXN_5861,USER_2410,86.75,ATM Withdrawal,2023-06-16 13:47:00,33722.3,Tablet,Mumbai,Electronics,0,0,7,248.05,1,Visa,114,1388.65,Password,0.7972,0,0,23.022083072459964,72.63900996231963,None,Ahmedabad,
TXN_34798,USER_5517,70.64,ATM Withdrawal,2023-01-27 03:05:00,82321.24,Laptop,Mumbai,Groceries,0,0,4,202.4,0,Amex,109,1120.86,Password,0.9143,1,1,23.032943892000183,72.55541945397553,CG Road (Navrangpura),Ahmedabad,27.0
TXN_12732,USER_4411,47.86,ATM Withdrawal,2023-04-29 12:12:00,29536.91,Laptop,Tokyo,Travel,0,0,4,305.9,3,Amex,117,4857.7,PIN,0.6246,0,0,22.943939549159488,72.6479747274976,None,Ahmedabad,
TXN_21712,USER_4348,99.65,ATM Withdrawal,2023-02-08 20:41:00,1938.24,Mobile,Mumbai,Clothing,0,1,5,258.79,3,Discover,127,2165.01,Biometric,0.295,0,0,22.956331839270188,72.64389144843524,None,Ahmedabad,
TXN_19489,USER_1830,41.39,ATM Withdrawal,2023-04-25 04:36:00,51685.27,Mobile,Tokyo,Restaurants,0,0,2,361.39,1,Discover,99,126.69,Biometric,0.8598,1,1,23.014678188218763,72.51088325693833,Prahlad Nagar Corporate Rd,Ahmedabad,39.0
TXN_35567,USER_3585,115.37,ATM Withdrawal,2023-07-30 23:46:00,38461.54,Mobile,Mumbai,Electronics,0,0,4,433.08,0,Discover,102,1224.86,Biometric,0.5575,0,0,22.95277454215747,72.53595766947736,None,Ahmedabad,
TXN_15572,USER_4667,63.77,ATM Withdrawal,2023-05-24 00:12:00,88405.3,Laptop,London,Travel,0,0,8,489.88,2,Discover,122,1252.34,PIN,0.5682,1,0,23.039612853260607,72.49667220151703,None,Ahmedabad,
TXN_16054,USER_6442,140.81,ATM Withdrawal,2023-08-05 17:32:00,17023.15,Mobile,Sydney,Restaurants,0,0,11,467.48,3,Mastercard,118,3038.19,OTP,0.4294,0,0,22.925701666745624,72.51964178873308,None,Ahmedabad,
TXN_21402,USER_9876,7.63,ATM Withdrawal,2023-12-16 06:09:00,56866.42,Mobile,London,Clothing,0,0,12,287.38,4,Mastercard,26,2978.46,Password,0.3831,0,1,23.050280947105247,72.51120268347314,SG Highway (Sindhu Bhavan),Ahmedabad,18.0
TXN_39990,USER_2327,251.78,ATM Withdrawal,2023-11-05 01:12:00,77642.66,Tablet,London,Groceries,0,0,1,277.66,0,Visa,99,4056.54,Biometric,0.2685,1,0,23.1021280023849,72.52989267075958,None,Ahmedabad,
TXN_37520,USER_2896,12.86,ATM Withdrawal,2023-04-24 13:15:00,52497.04,Laptop,Tokyo,Groceries,0,0,12,183.66,0,Amex,66,4890.44,PIN,0.4263,0,0,22.997272232178965,72.4917776044617,None,Ahmedabad,
TXN_1451,USER_9905,38.05,ATM Withdrawal,2023-07-17 21:26:00,64288.68,Mobile,London,Groceries,0,0,12,363.8,0,Discover,10,2279.57,OTP,0.1372,0,0,23.005672820935803,72.49959149207278,None,Ahmedabad,
TXN_42305,USER_1398,183.06,ATM Withdrawal,2023-07-11 23:13:00,85743.11,Mobile,London,Electronics,0,0,9,38.32,2,Discover,85,632.92,PIN,0.1392,0,0,23.005788883566847,72.50698855169718,None,Ahmedabad,
TXN_47508,USER_7884,154.98,ATM Withdrawal,2023-02-11 13:23:00,95845.02,Laptop,New York,Electronics,0,0,13,487.57,2,Visa,115,490.48,PIN,0.627,0,0,23.070191455678778,72.48744739657968,None,Ahmedabad,
TXN_45669,USER_2793,394.6,ATM Withdrawal,2023-09-19 21:43:00,61452.32,Mobile,Mumbai,Groceries,0,0,4,40.88,4,Discover,66,1499.62,Biometric,0.6565,0,1,23.009069894797324,72.57856869371804,None,Ahmedabad,30.0
TXN_40490,USER_4300,40.43,ATM Withdrawal,2023-07-09 16:56:00,82645.54,Mobile,London,Groceries,0,0,12,286.26,1,Discover,9,1969.46,OTP,0.9006,1,1,23.08910501508887,72.65114423484262,None,Ahmedabad,38.0
TXN_42384,USER_3166,19.06,ATM Withdrawal,2023-10-24 11:31:00,94400.64,Tablet,Sydney,Electronics,0,0,8,296.49,3,Mastercard,56,1364.45,Biometric,0.7986,0,0,23.088691739954154,72.51718729134957,None,Ahmedabad,
TXN_37754,USER_8806,69.51,ATM Withdrawal,2023-08-19 11:35:00,28909.25,Tablet,New York,Electronics,0,0,10,250.32,3,Discover,29,3499.46,OTP,0.2819,0,0,23.109641777502457,72.51907250609736,None,Ahmedabad,
TXN_27402,USER_8551,27.47,ATM Withdrawal,2023-06-18 00:32:00,9795.07,Tablet,Mumbai,Electronics,0,0,9,362.49,2,Amex,124,710.95,Password,0.3962,0,0,23.101922558063183,72.58521756286841,None,Ahmedabad,
TXN_8413,USER_7034,153.33,ATM Withdrawal,2023-07-07 01:08:00,1174.62,Mobile,New York,Groceries,0,0,6,399.86,2,Mastercard,11,718.05,Biometric,0.8141,0,0,23.05356841579251,72.48836183276283,None,Ahmedabad,
TXN_21412,USER_1024,150.83,ATM Withdrawal,2023-09-16 00:01:00,1150.08,Tablet,Tokyo,Electronics,0,0,10,142.88,3,Amex,164,3728.47,Password,0.7369,0,0,23.072854508875587,72.63134187145147,None,Ahmedabad,
TXN_4466,USER_5873,58.62,ATM Withdrawal,2023-11-13 11:22:00,78096.11,Tablet,London,Clothing,0,0,10,134.32,1,Amex,31,826.69,Password,0.7544,0,0,22.967765721688043,72.65498031116681,None,Ahmedabad,
TXN_49106,USER_2979,56.98,ATM Withdrawal,2023-10-04 17:46:00,15975.24,Mobile,Tokyo,Travel,0,0,12,246.43,0,Amex,157,2428.26,Biometric,0.808,1,0,23.052027345335986,72.63993227043196,None,Ahmedabad,
TXN_11100,USER_2844,45.59,ATM Withdrawal,2023-08-01 02:25:00,38206.11,Tablet,London,Electronics,0,0,6,433.22,4,Mastercard,208,3655.39,Password,0.6672,1,1,23.05378816577905,72.51360879806631,SG Highway (Sindhu Bhavan),Ahmedabad,20.0
TXN_20832,USER_1291,175.98,ATM Withdrawal,2023-04-09 18:30:00,97838.4,Laptop,New York,Restaurants,0,0,6,149.11,0,Mastercard,208,378.89,Password,0.9772,1,1,23.01402719467832,72.51291644852076,Prahlad Nagar Corporate Rd,Ahmedabad,24.0
TXN_16620,USER_5412,121.25,ATM Withdrawal,2023-10-30 20:55:00,74450.56,Mobile,London,Travel,1,0,8,102.47,2,Mastercard,180,2859.95,PIN,0.0981,0,0,22.937393191710303,72.62800202365953,None,Ahmedabad,
TXN_588,USER_4324,95.16,ATM Withdrawal,2023-01-10 03:29:00,38315.71,Tablet,Mumbai,Travel,0,1,2,95.46,4,Mastercard,169,4344.6,Biometric,0.0148,0,1,23.055319860195574,72.51090478207412,SG Highway (Sindhu Bhavan),Ahmedabad,44.0
TXN_42770,USER_8219,0.95,ATM Withdrawal,2023-08-11 12:56:00,94174.34,Laptop,New York,Electronics,0,0,2,318.94,0,Mastercard,65,1859.61,OTP,0.6482,0,0,23.084231233311755,72.57509195369937,None,Ahmedabad,
TXN_6098,USER_2932,185.43,ATM Withdrawal,2023-03-02 02:52:00,97930.03,Laptop,London,Restaurants,0,0,1,267.84,3,Amex,203,172.75,OTP,0.3671,1,0,22.950795614268046,72.63044872591888,None,Ahmedabad,
TXN_12353,USER_7827,55.42,ATM Withdrawal,2023-10-16 23:48:00,60473.83,Laptop,London,Clothing,0,0,9,474.14,1,Amex,149,3017.63,PIN,0.3102,0,0,22.92211857364238,72.55078305398933,None,Ahmedabad,
TXN_16298,USER_2268,37.45,ATM Withdrawal,2023-05-20 05:07:00,84501.37,Laptop,New York,Electronics,0,0,10,465.9,4,Visa,56,3495.45,PIN,0.128,0,1,23.041780622661012,72.56828625779124,Ashram Road Financial Hub,Ahmedabad,30.0
TXN_42103,USER_2823,88.71,ATM Withdrawal,2023-01-01 02:27:00,60140.83,Tablet,New York,Groceries,0,0,11,406.13,1,Amex,212,2511.55,Password,0.6559,0,0,22.97733605723249,72.66197263382651,None,Ahmedabad,
TXN_13399,USER_2513,3.37,ATM Withdrawal,2023-07-02 00:49:00,41482.78,Laptop,Mumbai,Electronics,0,0,1,292.32,2,Visa,118,3456.61,PIN,0.6962,0,0,22.97643531773659,72.61853926280024,None,Ahmedabad,
TXN_15697,USER_4837,75.17,ATM Withdrawal,2023-04-24 11:07:00,3081.02,Tablet,Sydney,Groceries,0,1,3,443.38,1,Discover,189,3365.07,Biometric,0.6779,0,0,22.93589873814722,72.54153568177246,None,Ahmedabad,
TXN_10390,USER_7989,22.02,ATM Withdrawal,2023-03-27 00:48:00,71273.19,Tablet,London,Groceries,0,0,3,350.29,1,Visa,126,23.76,OTP,0.7254,0,0,23.062593759827205,72.6023539866972,None,Ahmedabad,
TXN_2826,USER_6686,99.09,ATM Withdrawal,2023-03-12 23:15:00,87703.21,Tablet,Mumbai,Travel,0,0,10,313.96,1,Visa,165,1756.26,OTP,0.2108,1,0,23.014591915146642,72.54440521193057,None,Ahmedabad,
TXN_20574,USER_5277,65.97,ATM Withdrawal,2023-10-07 11:54:00,37864.39,Tablet,Mumbai,Electronics,0,0,2,277.38,0,Amex,239,2034.6,OTP,0.2064,1,0,23.10375682348366,72.51550385797388,None,Ahmedabad,
TXN_27512,USER_7325,5.77,ATM Withdrawal,2023-01-28 15:34:00,86884.71,Tablet,New York,Electronics,0,0,10,231.82,1,Amex,211,2873.69,PIN,0.9233,0,1,23.012104648295207,72.51242169850991,Prahlad Nagar Corporate Rd,Ahmedabad,15.0
TXN_16323,USER_9131,25.06,ATM Withdrawal,2023-01-08 11:09:00,20671.98,Mobile,New York,Clothing,0,0,1,132.08,1,Discover,1,606.75,Password,0.7678,0,0,22.958591274384236,72.65094175028861,None,Ahmedabad,
TXN_11574,USER_3713,183.56,ATM Withdrawal,2023-08-20 11:30:00,85065.11,Laptop,Tokyo,Electronics,0,0,1,24.11,1,Amex,78,4336.27,PIN,0.4904,0,0,23.010724299584254,72.58375675769413,None,Ahmedabad,
TXN_2088,USER_4081,69.24,ATM Withdrawal,2023-12-29 00:41:00,43813.16,Mobile,Mumbai,Travel,0,0,10,462.88,3,Mastercard,115,1898.39,Biometric,0.313,0,0,23.119343228059968,72.52661901446665,None,Ahmedabad,
TXN_26152,USER_3931,210.15,ATM Withdrawal,2023-06-24 00:08:00,73273.7,Laptop,New York,Groceries,0,0,14,439.21,1,Visa,7,4853.22,OTP,0.3063,0,0,22.958871668604438,72.53434863587455,None,Ahmedabad,
TXN_27735,USER_7601,15.89,ATM Withdrawal,2023-11-27 11:46:00,15299.49,Laptop,London,Travel,0,0,3,204.37,4,Visa,157,916.31,Password,0.9574,1,1,23.030062848157492,72.55783819080203,CG Road (Navrangpura),Ahmedabad,36.0
TXN_9113,USER_3696,494.14,ATM Withdrawal,2023-11-29 14:57:00,43498.5,Laptop,Tokyo,Clothing,0,0,7,419.13,4,Amex,77,4400.28,OTP,0.6914,0,1,23.029674385956955,72.55615240821969,CG Road (Navrangpura),Ahmedabad,41.0
TXN_20186,USER_8362,299.54,ATM Withdrawal,2023-03-28 23:49:00,75685.06,Mobile,Tokyo,Clothing,0,0,2,287.05,4,Amex,146,3521.83,PIN,0.2921,1,1,23.014916376330998,72.50962741563653,Prahlad Nagar Corporate Rd,Ahmedabad,31.0
TXN_10761,USER_6030,133.0,ATM Withdrawal,2023-01-27 14:45:00,28509.44,Laptop,London,Groceries,0,0,2,316.22,3,Discover,211,1685.3,PIN,0.8725,1,1,23.011862611048816,72.50745394342513,Prahlad Nagar Corporate Rd,Ahmedabad,45.0
TXN_29285,USER_8880,35.31,ATM Withdrawal,2023-10-22 19:12:00,29758.42,Mobile,Tokyo,Electronics,0,0,5,333.58,3,Discover,65,3488.67,OTP,0.9129,0,1,22.965113435085144,72.63479459269372,None,Ahmedabad,28.0
TXN_25336,USER_4701,365.84,ATM Withdrawal,2023-07-05 18:49:00,79944.04,Laptop,London,Restaurants,0,0,13,278.86,1,Mastercard,173,4194.79,Password,0.9156,0,1,23.01352180868371,72.5094247842834,Prahlad Nagar Corporate Rd,Ahmedabad,39.0
TXN_27218,USER_4752,147.51,ATM Withdrawal,2023-02-12 04:52:00,60717.21,Laptop,London,Electronics,0,0,7,344.27,3,Amex,48,4992.53,PIN,0.4849,0,0,23.10993674498243,72.51253531403428,None,Ahmedabad,
TXN_13315,USER_9568,253.08,ATM Withdrawal,2023-10-23 17:16:00,82394.94,Mobile,London,Restaurants,0,0,8,149.72,2,Visa,140,2740.71,OTP,0.8243,1,0,22.93612717353076,72.52592831069467,None,Ahmedabad,
TXN_11806,USER_6825,93.46,ATM Withdrawal,2023-03-24 21:04:00,80216.8,Tablet,Tokyo,Groceries,0,0,3,200.75,0,Amex,83,27.28,OTP,0.7711,0,0,22.95519860908737,72.4872593852516,None,Ahmedabad,
TXN_36204,USER_9701,21.92,ATM Withdrawal,2023-01-11 03:45:00,5500.51,Tablet,Mumbai,Groceries,0,0,5,232.39,0,Mastercard,239,1768.22,Password,0.5586,0,0,23.01571657723219,72.46442144944638,None,Ahmedabad,
TXN_10609,USER_7439,115.87,ATM Withdrawal,2023-08-03 13:49:00,16283.7,Tablet,London,Restaurants,0,1,10,37.65,3,Discover,153,4183.95,Password,0.1516,0,0,22.94868820877864,72.65510783559981,None,Ahmedabad,
TXN_4010,USER_7992,119.18,ATM Withdrawal,2023-03-17 03:17:00,2420.16,Tablet,New York,Travel,0,0,5,409.39,2,Amex,134,1522.95,PIN,0.2973,0,0,23.108220501914225,72.57371189431612,None,Ahmedabad,
TXN_15480,USER_7905,43.73,ATM Withdrawal,2023-02-25 13:40:00,35806.67,Tablet,London,Travel,0,1,4,308.88,4,Mastercard,20,3842.45,OTP,0.7882,0,1,22.979032365735005,72.57852781342105,None,Ahmedabad,27.0
TXN_45668,USER_8921,89.8,ATM Withdrawal,2023-04-12 05:21:00,54258.82,Tablet,Sydney,Electronics,0,0,7,301.1,4,Amex,113,2359.19,PIN,0.8162,0,1,22.936188327286168,72.56080119913754,None,Ahmedabad,21.0
TXN_9097,USER_5681,19.9,ATM Withdrawal,2023-03-02 12:51:00,15400.91,Mobile,London,Clothing,0,0,10,29.88,2,Visa,44,4789.22,Biometric,0.4348,0,0,22.973238175456157,72.58785417510543,None,Ahmedabad,
TXN_19682,USER_3811,66.7,ATM Withdrawal,2023-09-12 06:13:00,99217.8,Tablet,Tokyo,Electronics,0,0,3,378.89,0,Mastercard,145,3505.8,OTP,0.4748,0,0,22.959839840862532,72.54420019010549,None,Ahmedabad,
TXN_18521,USER_7761,2.1,ATM Withdrawal,2023-10-21 15:05:00,42305.77,Tablet,Mumbai,Travel,0,0,2,198.72,1,Visa,86,2829.4,PIN,0.4401,0,0,23.114438317916605,72.55151802771285,None,Ahmedabad,
TXN_5579,USER_9119,2.9,ATM Withdrawal,2023-06-08 18:57:00,75889.0,Tablet,Tokyo,Restaurants,0,0,5,424.53,2,Discover,144,1872.46,Password,0.9384,0,1,23.03088771053187,72.5547014861732,CG Road (Navrangpura),Ahmedabad,28.0
TXN_8891,USER_5053,67.82,ATM Withdrawal,2023-04-18 02:08:00,77843.57,Mobile,Mumbai,Groceries,0,0,8,378.89,0,Visa,119,2801.84,OTP,0.6111,1,0,23.04273563860864,72.53038286292286,None,Ahmedabad,
TXN_30235,USER_4429,36.17,ATM Withdrawal,2023-12-27 12:35:00,20731.3,Laptop,New York,Restaurants,0,0,14,335.47,2,Amex,195,2180.68,Password,0.0052,0,0,23.066301035185642,72.67418519233578,None,Ahmedabad,
TXN_37188,USER_7073,14.45,ATM Withdrawal,2023-02-16 11:23:00,84971.69,Laptop,Mumbai,Travel,0,0,13,70.4,0,Amex,126,759.85,OTP,0.5854,0,0,22.994316188226637,72.52787262443063,None,Ahmedabad,
TXN_20912,USER_7801,121.2,ATM Withdrawal,2023-02-15 06:05:00,11457.23,Tablet,New York,Travel,0,0,8,317.36,3,Visa,167,8.36,PIN,0.9462,0,1,23.03101333655631,72.5568083844954,CG Road (Navrangpura),Ahmedabad,36.0
TXN_34113,USER_5833,19.8,ATM Withdrawal,2023-12-03 01:24:00,77028.02,Tablet,New York,Electronics,0,0,14,116.52,2,Mastercard,13,3931.71,Biometric,0.3568,0,0,22.956976617994854,72.65517313910892,None,Ahmedabad,
TXN_26126,USER_5181,6.89,ATM Withdrawal,2023-04-07 07:51:00,48577.46,Tablet,New York,Clothing,0,0,12,74.24,1,Mastercard,143,2910.29,OTP,0.3234,1,0,23.07321462172791,72.63171514042752,None,Ahmedabad,
TXN_31675,USER_7054,133.54,ATM Withdrawal,2023-12-11 19:39:00,17474.89,Laptop,Mumbai,Groceries,0,0,9,85.3,0,Visa,168,2093.75,OTP,0.6266,0,0,23.095601125882865,72.64413223818103,None,Ahmedabad,
TXN_1565,USER_6897,145.25,ATM Withdrawal,2023-03-30 23:05:00,84316.51,Mobile,New York,Clothing,0,0,6,273.83,0,Visa,98,4306.55,OTP,0.9695,0,1,23.038033740146993,72.49244056043071,None,Ahmedabad,28.0
TXN_49329,USER_9408,74.24,ATM Withdrawal,2023-01-30 10:35:00,37764.34,Mobile,New York,Groceries,0,1,12,104.69,3,Amex,217,1446.25,PIN,0.5505,0,0,23.03933984353653,72.45787658132085,None,Ahmedabad,
TXN_42007,USER_3386,114.77,ATM Withdrawal,2023-06-21 11:44:00,76506.51,Tablet,Mumbai,Clothing,0,0,8,379.35,1,Amex,126,2682.39,PIN,0.8889,0,1,23.044130774201875,72.57148866543788,Ashram Road Financial Hub,Ahmedabad,26.0
TXN_5853,USER_4443,27.48,ATM Withdrawal,2023-02-08 12:10:00,4679.82,Laptop,Mumbai,Electronics,0,0,12,47.62,3,Discover,176,731.02,Biometric,0.4375,0,0,23.091392998664247,72.55652012099605,None,Ahmedabad,
TXN_11812,USER_2846,177.81,ATM Withdrawal,2023-08-25 14:05:00,37963.5,Mobile,Sydney,Travel,0,0,12,201.65,1,Mastercard,140,3582.9,Biometric,0.1801,0,0,23.111441601639417,72.55489094331847,None,Ahmedabad,
TXN_7725,USER_3653,217.62,ATM Withdrawal,2023-12-28 03:32:00,67124.96,Mobile,London,Groceries,0,0,11,18.78,3,Discover,50,1726.47,Password,0.8774,0,1,23.05088467331918,72.51311538669717,SG Highway (Sindhu Bhavan),Ahmedabad,33.0
TXN_49064,USER_8226,8.19,ATM Withdrawal,2023-03-27 08:40:00,94212.99,Tablet,Sydney,Restaurants,0,0,4,352.81,4,Visa,9,3832.93,Biometric,0.9063,0,1,23.042320575669592,72.5720688981176,Ashram Road Financial Hub,Ahmedabad,21.0
TXN_22902,USER_8220,139.45,ATM Withdrawal,2023-12-08 08:18:00,75602.24,Mobile,Tokyo,Travel,0,0,10,478.4,0,Mastercard,178,2596.49,OTP,0.0922,0,0,22.983112966407226,72.53538983314448,None,Ahmedabad,
TXN_47999,USER_5554,397.62,ATM Withdrawal,2023-02-24 12:52:00,4172.44,Laptop,New York,Groceries,0,1,8,283.87,2,Amex,209,3411.43,Password,0.7138,0,0,23.0742054722863,72.48255824820254,None,Ahmedabad,
TXN_37484,USER_4305,12.07,ATM Withdrawal,2023-09-15 09:06:00,79140.55,Mobile,Mumbai,Clothing,0,0,6,405.37,4,Visa,204,1672.29,Password,0.4468,0,1,23.0554235081943,72.51275617663578,SG Highway (Sindhu Bhavan),Ahmedabad,21.0
TXN_45870,USER_3395,297.21,ATM Withdrawal,2023-08-01 01:05:00,36494.04,Laptop,Tokyo,Clothing,0,1,4,141.96,3,Mastercard,184,4873.92,OTP,0.9045,0,1,23.03085512692161,72.55425749050616,CG Road (Navrangpura),Ahmedabad,42.0
TXN_28745,USER_3398,78.54,ATM Withdrawal,2023-09-22 08:16:00,45674.2,Tablet,Mumbai,Electronics,0,0,7,181.46,0,Visa,131,1582.04,PIN,0.037,1,0,22.94141409721113,72.63099009571107,None,Ahmedabad,
TXN_5672,USER_6972,101.84,ATM Withdrawal,2023-04-30 04:51:00,16333.26,Laptop,New York,Clothing,0,0,12,101.69,1,Mastercard,127,1236.79,Biometric,0.5156,0,0,23.04787592302841,72.51383681292525,None,Ahmedabad,
TXN_29214,USER_6078,89.35,ATM Withdrawal,2023-01-15 05:11:00,87990.01,Mobile,Mumbai,Restaurants,0,0,10,138.73,2,Discover,173,819.91,Biometric,0.4561,1,0,23.011370100356423,72.55773084103615,None,Ahmedabad,
TXN_11619,USER_6951,63.85,ATM Withdrawal,2023-10-28 01:13:00,51998.62,Laptop,Sydney,Clothing,0,0,12,214.81,4,Mastercard,54,3280.96,OTP,0.106,0,1,22.98380958519158,72.51041061087183,None,Ahmedabad,15.0
TXN_47400,USER_4552,140.55,ATM Withdrawal,2023-10-15 09:46:00,12307.34,Tablet,Tokyo,Travel,0,0,6,252.31,0,Discover,122,4676.8,Password,0.8362,1,0,23.06498440498031,72.50960331045489,None,Ahmedabad,
TXN_45691,USER_5608,223.03,ATM Withdrawal,2023-11-02 12:17:00,28844.72,Tablet,Tokyo,Electronics,0,0,3,216.02,0,Discover,197,3209.78,OTP,0.7932,0,0,23.06704226521624,72.56956745496927,None,Ahmedabad,
TXN_45526,USER_8822,70.05,ATM Withdrawal,2023-03-26 17:26:00,70551.37,Laptop,London,Travel,0,0,2,94.64,2,Amex,234,4432.99,Biometric,0.4156,0,0,23.040022892638813,72.46684527131714,None,Ahmedabad,
TXN_28189,USER_5003,65.74,ATM Withdrawal,2023-12-24 13:57:00,31941.83,Mobile,Tokyo,Clothing,0,0,10,205.03,2,Visa,160,4700.27,Password,0.1933,0,0,22.96820673284329,72.5603311423513,None,Ahmedabad,
TXN_12000,USER_2059,91.2,ATM Withdrawal,2023-01-22 11:23:00,21272.9,Tablet,Sydney,Clothing,1,0,9,176.66,3,Mastercard,47,424.98,Biometric,0.097,0,0,22.99181480391633,72.68052956081536,None,Ahmedabad,
TXN_5665,USER_6262,96.9,ATM Withdrawal,2023-09-01 09:30:00,80776.24,Laptop,New York,Electronics,0,1,2,331.36,3,Visa,101,1399.99,Biometric,0.525,1,0,23.05040658700829,72.68315599898052,None,Ahmedabad,
TXN_30928,USER_8940,209.3,ATM Withdrawal,2023-08-19 08:19:00,50924.3,Mobile,New York,Clothing,0,0,8,400.17,1,Visa,213,701.5,Biometric,0.5271,1,0,23.002027190810434,72.46164983700405,None,Ahmedabad,
TXN_4393,USER_2909,88.88,ATM Withdrawal,2023-08-30 08:49:00,23041.95,Laptop,Mumbai,Clothing,0,1,6,282.32,4,Amex,8,1073.14,Password,0.4357,0,1,23.010936763311932,72.51374142143224,Prahlad Nagar Corporate Rd,Ahmedabad,24.0
TXN_1800,USER_3493,71.43,ATM Withdrawal,2023-08-24 07:43:00,44134.72,Tablet,Mumbai,Travel,0,0,11,384.75,4,Amex,156,522.92,OTP,0.5239,0,1,23.049925806291014,72.51340907623685,SG Highway (Sindhu Bhavan),Ahmedabad,20.0
TXN_22328,USER_8429,99.76,ATM Withdrawal,2023-07-26 18:47:00,3642.29,Laptop,Tokyo,Travel,0,0,6,387.75,0,Visa,28,115.13,Password,0.881,0,1,23.013314975646978,72.50779032878128,Prahlad Nagar Corporate Rd,Ahmedabad,45.0
